wafer_id,die_row,die_col,routed_to_model_b,attention_rank,block_start,block_end,attention_weight,mean_signal,max_signal
W_N_0112,19,31,True,1,0,2,1.0,123.1500015258789,125.62000274658203
W_N_0112,19,31,True,2,2,4,3.859064240589361e-17,115.29499816894531,128.7100067138672
W_N_0112,19,31,True,3,1998,2000,1.3842101874791702e-24,107.4000015258789,108.08000183105469
W_N_0112,20,3,True,1,0,2,1.0,100.77000427246094,102.05999755859375
W_N_0112,20,3,True,2,2,4,4.151687257039426e-16,95.95500183105469,97.04000091552734
W_N_0112,20,3,True,3,4,6,4.114468260466218e-21,91.69000244140625,95.41000366210938
W_N_0112,20,23,True,1,0,2,1.0,96.81500244140625,105.93000030517578
W_N_0112,20,23,True,2,2,4,8.847186289237703e-15,96.34500122070312,97.98999786376953
W_N_0112,20,23,True,3,4,6,1.20086527038754e-19,105.06999969482422,115.30999755859375
W_N_0112,20,27,True,1,0,2,1.0,101.02000427246094,103.5999984741211
W_N_0112,20,27,True,2,2,4,1.6248445091744071e-16,98.0199966430664,102.44999694824219
W_N_0112,20,27,True,3,4,6,2.656884033655347e-22,105.83499908447266,111.44999694824219
W_N_0112,21,5,True,1,0,2,1.0,75.2449951171875,76.05999755859375
W_N_0112,21,5,True,2,2,4,4.224473635489057e-12,86.97500610351562,87.87000274658203
W_N_0112,21,5,True,3,4,6,1.3683382993071632e-18,95.88500213623047,100.4800033569336
W_N_0112,22,14,True,1,0,2,1.0,88.43499755859375,96.51000213623047
W_N_0112,22,14,True,2,2,4,7.571098966947104e-14,103.91000366210938,109.41000366210938
W_N_0112,22,14,True,3,4,6,5.391865751311456e-21,98.13500213623047,103.66000366210938
W_N_0112,22,25,True,1,0,2,1.0,107.91000366210938,114.80000305175781
W_N_0112,22,25,True,2,2,4,9.851417370667498e-14,110.03500366210938,116.87999725341797
W_N_0112,22,25,True,3,4,6,1.908554691304064e-24,85.43000030517578,95.9800033569336
W_N_0112,22,28,True,1,0,2,1.0,102.875,103.48999786376953
W_N_0112,22,28,True,2,2,4,1.5068758483301366e-14,102.96499633789062,115.20999908447266
W_N_0112,22,28,True,3,4,6,2.7289422490528345e-22,90.26000213623047,107.29000091552734
W_N_0112,23,5,True,1,0,2,1.0,105.83499908447266,108.3499984741211
W_N_0112,23,5,True,2,2,4,1.8133037389331252e-14,103.97000122070312,108.97000122070312
W_N_0112,23,5,True,3,1998,2000,1.6574500257576663e-21,98.93499755859375,99.77999877929688
W_N_0112,23,24,True,1,0,2,1.0,87.31500244140625,96.83999633789062
W_N_0112,23,24,True,2,2,4,2.582236074272215e-12,102.79499816894531,108.41000366210938
W_N_0112,23,24,True,3,4,6,3.332724258908073e-20,89.83499908447266,91.2699966430664
W_N_0112,24,17,True,1,0,2,1.0,106.16500091552734,112.30000305175781
W_N_0112,24,17,True,2,2,4,2.261034809291555e-15,104.41000366210938,113.43000030517578
W_N_0112,24,17,True,3,4,6,9.002388353656276e-24,91.87000274658203,101.26000213623047
W_N_0112,25,13,True,1,0,2,1.0,98.45500183105469,99.87000274658203
W_N_0112,25,13,True,2,2,4,5.683274163781338e-12,115.10499572753906,117.31999969482422
W_N_0112,25,13,True,3,4,6,6.962058471325658e-23,99.11500549316406,105.4800033569336
W_N_0112,25,23,True,1,0,2,1.0,107.8499984741211,115.16999816894531
W_N_0112,25,23,True,2,2,4,7.637439942628776e-14,114.60499572753906,115.72000122070312
W_N_0112,25,23,True,3,4,6,1.3268573372640475e-24,99.56999969482422,103.04000091552734
W_N_0112,25,25,True,1,0,2,1.0,99.39500427246094,104.81999969482422
W_N_0112,25,25,True,2,2,4,1.0204046673378472e-14,97.55499267578125,106.83999633789062
W_N_0112,25,25,True,3,4,6,1.4275668702986353e-24,93.0999984741211,98.55999755859375
W_N_0112,25,26,True,1,0,2,1.0,94.63499450683594,105.41999816894531
W_N_0112,25,26,True,2,2,4,7.608408261056132e-13,93.4949951171875,106.52999877929688
W_N_0112,25,26,True,3,4,6,1.3676063026261906e-20,91.76000213623047,97.51000213623047
W_N_0112,25,27,True,1,0,2,1.0,92.76499938964844,103.05000305175781
W_N_0112,25,27,True,2,2,4,3.4628787196674254e-14,100.6300048828125,101.5999984741211
W_N_0112,25,27,True,3,4,6,1.2852730289897413e-18,109.41500091552734,121.91999816894531
W_N_0112,27,16,True,1,0,2,1.0,87.34500122070312,93.62999725341797
W_N_0112,27,16,True,2,2,4,3.892476212229504e-14,93.08999633789062,101.9000015258789
W_N_0112,27,16,True,3,4,6,9.379737916630393e-23,90.54000091552734,94.6500015258789
W_N_0112,28,13,True,1,0,2,1.0,104.49000549316406,115.4800033569336
W_N_0112,28,13,True,2,2,4,1.2075641667289065e-17,97.81500244140625,101.68000030517578
W_N_0112,28,13,True,3,4,6,2.4130904047607928e-24,87.60000610351562,87.79000091552734
W_N_0112,28,15,True,1,0,2,1.0,111.79499816894531,113.73999786376953
W_N_0112,28,15,True,2,2,4,1.2609103182905946e-16,106.51499938964844,106.79000091552734
W_N_0112,28,15,True,3,4,6,7.394415589210763e-22,97.79499816894531,101.0199966430664
W_N_0112,29,14,True,1,0,2,1.0,72.09500122070312,82.01000213623047
W_N_0112,29,14,True,2,2,4,3.725723729530728e-09,89.51499938964844,101.43000030517578
W_N_0112,29,14,True,3,4,6,1.8816709868312194e-15,94.94999694824219,97.66999816894531
W_N_0112,29,17,True,1,0,2,1.0,89.08499908447266,91.30999755859375
W_N_0112,29,17,True,2,2,4,1.278294012524786e-13,94.01499938964844,95.52999877929688
W_N_0112,29,17,True,3,4,6,2.4510584549406567e-20,96.36499786376953,98.8499984741211
W_N_0127,1,12,True,1,0,2,1.0,115.41999816894531,119.72000122070312
W_N_0127,1,12,True,2,2,4,2.0524048372057575e-17,113.13999938964844,118.2300033569336
W_N_0127,1,12,True,3,4,6,3.7802091318674445e-25,96.76499938964844,100.45999908447266
W_N_0127,5,23,True,1,0,2,1.0,100.2750015258789,102.72000122070312
W_N_0127,5,23,True,2,2,4,6.358060118568905e-16,88.77499389648438,89.5999984741211
W_N_0127,5,23,True,3,4,6,2.740472633842909e-20,97.12999725341797,101.91999816894531
W_N_0127,6,4,True,1,0,2,1.0,104.41000366210938,106.56999969482422
W_N_0127,6,4,True,2,2,4,2.406573333777769e-16,98.33000183105469,109.08999633789062
W_N_0127,6,4,True,3,4,6,3.408202732852529e-22,97.08000183105469,99.48999786376953
W_N_0127,6,8,True,1,0,2,1.0,93.00999450683594,94.3499984741211
W_N_0127,6,8,True,2,2,4,1.1804159038102916e-15,89.05000305175781,94.69999694824219
W_N_0127,6,8,True,3,4,6,2.4099146140568913e-18,108.37999725341797,124.0199966430664
W_N_0127,7,5,True,1,0,2,1.0,89.19000244140625,95.52999877929688
W_N_0127,7,5,True,2,2,4,1.383915725072793e-11,97.70999908447266,107.18000030517578
W_N_0127,7,5,True,3,4,6,9.047334478708196e-20,105.53500366210938,113.4000015258789
W_N_0127,7,8,True,1,0,2,1.0,99.30999755859375,105.52999877929688
W_N_0127,7,8,True,2,2,4,3.0426710955454295e-15,106.18000030517578,115.37000274658203
W_N_0127,7,8,True,3,4,6,9.7482558662262e-22,93.48999786376953,96.02999877929688
W_N_0127,8,18,True,1,0,2,1.0,105.5999984741211,107.69999694824219
W_N_0127,8,18,True,2,2,4,4.408135640364408e-15,97.70500183105469,97.77999877929688
W_N_0127,8,18,True,3,1998,2000,7.536777593352526e-22,103.75499725341797,113.05999755859375
W_N_0127,10,4,True,1,0,2,1.0,101.61499786376953,107.8499984741211
W_N_0127,10,4,True,2,2,4,2.219317631957981e-14,86.0,86.83999633789062
W_N_0127,10,4,True,3,4,6,1.9926735719962688e-20,95.75,111.37000274658203
W_N_0127,10,19,True,1,0,2,1.0,101.68000030517578,108.55000305175781
W_N_0127,10,19,True,2,2,4,4.7268246716920814e-14,99.64999389648438,114.23999786376953
W_N_0127,10,19,True,3,4,6,4.158648762561919e-22,95.09500122070312,95.29000091552734
W_N_0127,12,9,True,1,0,2,1.0,97.06999969482422,100.5199966430664
W_N_0127,12,9,True,2,2,4,2.7927828235782548e-15,88.49000549316406,94.47000122070312
W_N_0127,12,9,True,3,4,6,7.819781809132024e-21,91.75,100.94999694824219
W_N_0127,13,9,True,1,0,2,1.0,101.02000427246094,108.41999816894531
W_N_0127,13,9,True,2,2,4,5.356699356511647e-16,101.33999633789062,101.80999755859375
W_N_0127,13,9,True,3,4,6,2.4292105470116e-21,106.30000305175781,108.97000122070312
W_N_0127,13,11,True,1,0,2,1.0,106.05000305175781,110.95999908447266
W_N_0127,13,11,True,2,2,4,9.207512834450262e-16,105.05000305175781,116.5
W_N_0127,13,11,True,3,4,6,1.2981713160580046e-21,101.32499694824219,108.12000274658203
W_N_0127,13,14,True,1,0,2,1.0,84.14999389648438,90.23999786376953
W_N_0127,13,14,True,2,2,4,8.852395261271795e-09,113.13500213623047,113.26000213623047
W_N_0127,13,14,True,3,4,6,9.40655009973028e-21,93.56999969482422,93.58999633789062
W_N_0127,15,0,True,1,0,2,1.0,84.23999786376953,97.38999938964844
W_N_0127,15,0,True,2,2,4,3.0233353598418944e-09,110.71499633789062,118.44000244140625
W_N_0127,15,0,True,3,4,6,7.558371430009939e-22,91.01499938964844,93.2300033569336
W_N_0127,15,2,True,1,0,2,1.0,98.4949951171875,101.63999938964844
W_N_0127,15,2,True,2,2,4,6.725374262079838e-15,97.02999877929688,103.18000030517578
W_N_0127,15,2,True,3,4,6,4.9142800191775374e-20,106.75999450683594,112.30999755859375
W_N_0127,15,22,True,1,0,2,1.0,102.13499450683594,107.63999938964844
W_N_0127,15,22,True,2,2,4,8.45564937512755e-14,110.00999450683594,114.63999938964844
W_N_0127,15,22,True,3,4,6,4.442080806009311e-23,111.08499908447266,117.79000091552734
W_N_0127,16,7,True,1,0,2,1.0,101.19999694824219,101.5199966430664
W_N_0127,16,7,True,2,2,4,3.359331080623779e-16,96.75999450683594,102.0199966430664
W_N_0127,16,7,True,3,4,6,3.3134413782818193e-21,82.69999694824219,87.0
W_N_0127,16,8,True,1,0,2,1.0,108.33000183105469,116.12000274658203
W_N_0127,16,8,True,2,2,4,8.613369891462275e-13,111.95500183105469,115.9000015258789
W_N_0127,16,8,True,3,4,6,8.456860074905416e-25,102.22000122070312,102.8499984741211
W_N_0127,16,24,True,1,0,2,1.0,107.55500030517578,115.19999694824219
W_N_0127,16,24,True,2,2,4,1.077178490583577e-14,105.875,113.93000030517578
W_N_0127,16,24,True,3,4,6,1.3410310251846505e-21,101.63499450683594,111.80999755859375
W_N_0127,17,15,True,1,0,2,1.0,92.73500061035156,99.41000366210938
W_N_0127,17,15,True,2,2,4,2.2409697253249206e-13,102.07499694824219,109.0
W_N_0127,17,15,True,3,4,6,1.21074906896559e-21,111.08000183105469,118.05000305175781
W_N_0127,17,16,True,1,0,2,1.0,93.83500671386719,103.37000274658203
W_N_0127,17,16,True,2,2,4,1.0951019618573622e-14,97.98500061035156,105.08000183105469
W_N_0127,17,16,True,3,1998,2000,4.5011582331698524e-20,91.16000366210938,92.04000091552734
W_N_0127,18,12,True,1,0,2,1.0,107.57499694824219,111.9800033569336
W_N_0127,18,12,True,2,2,4,3.4108776015011845e-17,104.875,115.81999969482422
W_N_0127,18,12,True,3,1998,2000,2.1922136900338882e-23,100.06500244140625,103.37000274658203
W_N_0127,19,7,True,1,0,2,1.0,96.69499969482422,101.69999694824219
W_N_0127,19,7,True,2,2,4,2.3202685432710535e-14,87.55500030517578,87.72000122070312
W_N_0127,19,7,True,3,4,6,7.641551044314556e-21,87.92500305175781,90.68000030517578
W_N_0127,20,20,True,1,0,2,1.0,102.02000427246094,107.22000122070312
W_N_0127,20,20,True,2,2,4,1.1977579843745756e-13,108.61000061035156,112.5199966430664
W_N_0127,20,20,True,3,4,6,1.0744630901249729e-19,103.07499694824219,110.58999633789062
W_N_0127,21,4,True,1,0,2,1.0,88.05999755859375,94.61000061035156
W_N_0127,21,4,True,2,2,4,1.7071175202609812e-13,97.22500610351562,104.01000213623047
W_N_0127,21,4,True,3,4,6,3.4637895325490016e-22,96.72999572753906,102.69000244140625
W_N_0127,23,13,True,1,0,2,1.0,109.54499816894531,120.47000122070312
W_N_0127,23,13,True,2,2,4,3.867099274536354e-15,100.08499908447266,107.30999755859375
W_N_0127,23,13,True,3,1998,2000,2.909457605538921e-22,97.7449951171875,102.38999938964844
W_N_0127,24,22,True,1,0,2,1.0,104.68000030517578,107.0
W_N_0127,24,22,True,2,2,4,2.014336370230116e-13,120.5050048828125,121.0999984741211
W_N_0127,24,22,True,3,4,6,9.312319970404033e-23,102.00999450683594,111.18000030517578
W_N_0127,26,14,True,1,0,2,1.0,86.63499450683594,86.70999908447266
W_N_0127,26,14,True,2,2,4,3.2736671446570442e-12,100.63999938964844,106.55999755859375
W_N_0127,26,14,True,3,4,6,6.74248770951646e-21,96.64500427246094,103.41000366210938
W_N_0127,27,17,True,1,0,2,1.0,100.44000244140625,103.86000061035156
W_N_0127,27,17,True,2,2,4,5.968269532286106e-15,106.7449951171875,111.29000091552734
W_N_0127,27,17,True,3,4,6,2.344631814054193e-20,116.85499572753906,118.58000183105469
W_N_0128,0,15,True,1,0,2,1.0,97.43000030517578,109.33000183105469
W_N_0128,0,15,True,2,2,4,3.052135164071691e-14,102.9000015258789,104.80000305175781
W_N_0128,0,15,True,3,4,6,2.6991975228694435e-22,98.08000183105469,98.55000305175781
W_N_0128,1,13,True,1,0,2,1.0,121.3800048828125,132.32000732421875
W_N_0128,1,13,True,2,2,4,6.986176168106219e-19,100.26000213623047,108.6500015258789
W_N_0128,1,13,True,3,4,6,3.653508308335248e-24,98.55999755859375,103.68000030517578
W_N_0128,1,18,True,1,0,2,1.0,100.51000213623047,107.69000244140625
W_N_0128,1,18,True,2,2,4,1.4042298546830187e-15,105.69999694824219,113.13999938964844
W_N_0128,1,18,True,3,4,6,2.255324045510071e-22,103.08999633789062,104.2300033569336
W_N_0128,3,15,True,1,0,2,1.0,95.52499389648438,97.0199966430664
W_N_0128,3,15,True,2,2,4,2.91274538939245e-14,107.33000183105469,111.44999694824219
W_N_0128,3,15,True,3,4,6,1.239791469129619e-22,97.52000427246094,97.79000091552734
W_N_0128,5,15,True,1,0,2,1.0,97.98500061035156,103.73999786376953
W_N_0128,5,15,True,2,2,4,2.5571292791028676e-14,98.17500305175781,107.95999908447266
W_N_0128,5,15,True,3,4,6,1.970151486018587e-18,103.03500366210938,115.2300033569336
W_N_0128,6,7,True,1,0,2,1.0,118.52499389648438,130.27999877929688
W_N_0128,6,7,True,2,2,4,1.5123146683911524e-18,95.99000549316406,102.37000274658203
W_N_0128,6,7,True,3,4,6,2.1759090395282372e-23,96.5,108.86000061035156
W_N_0128,6,9,True,1,0,2,1.0,108.27000427246094,109.68000030517578
W_N_0128,6,9,True,2,2,4,3.5174978737368196e-18,88.84500122070312,91.58000183105469
W_N_0128,6,9,True,3,4,6,3.155920723959525e-23,97.31999969482422,100.0
W_N_0128,6,10,True,1,0,2,1.0,100.625,102.58000183105469
W_N_0128,6,10,True,2,2,4,2.145684888446575e-14,109.39500427246094,124.55000305175781
W_N_0128,6,10,True,3,4,6,7.437500268845803e-22,108.66999816894531,110.06999969482422
W_N_0128,6,12,True,1,0,2,1.0,101.16999816894531,105.37000274658203
W_N_0128,6,12,True,2,2,4,3.179171132621818e-14,113.22000122070312,120.66000366210938
W_N_0128,6,12,True,3,4,6,7.483722721617451e-21,119.88999938964844,128.35000610351562
W_N_0128,6,16,True,1,0,2,1.0,93.54499816894531,95.37000274658203
W_N_0128,6,16,True,2,2,4,4.7888159108434543e-17,89.37999725341797,94.41999816894531
W_N_0128,6,16,True,3,4,6,1.7367276942113447e-21,97.56999969482422,98.48999786376953
W_N_0128,7,16,True,1,0,2,1.0,110.5050048828125,111.18000030517578
W_N_0128,7,16,True,2,2,4,9.204668921329855e-16,107.45999908447266,109.97000122070312
W_N_0128,7,16,True,3,4,6,2.191016988040668e-24,102.28999328613281,106.58999633789062
W_N_0128,7,22,True,1,0,2,1.0,99.20999908447266,106.48999786376953
W_N_0128,7,22,True,2,2,4,7.788475394628805e-18,85.79499816894531,89.2699966430664
W_N_0128,7,22,True,3,4,6,2.9765355211606945e-21,105.85499572753906,113.27999877929688
W_N_0128,8,10,True,1,0,2,1.0,106.00999450683594,110.93000030517578
W_N_0128,8,10,True,2,2,4,2.467077479535295e-15,113.33499908447266,116.58999633789062
W_N_0128,8,10,True,3,4,6,7.7575802419290395e-25,92.69000244140625,94.80000305175781
W_N_0128,10,1,True,1,0,2,1.0,86.21000671386719,92.05000305175781
W_N_0128,10,1,True,2,2,4,1.105274658147297e-15,83.54000091552734,85.95999908447266
W_N_0128,10,1,True,3,4,6,1.2699926895551111e-20,92.62000274658203,93.91000366210938
W_N_0128,10,24,True,1,0,2,1.0,101.20500183105469,105.19000244140625
W_N_0128,10,24,True,2,2,4,1.611817131857724e-14,98.79499816894531,102.79000091552734
W_N_0128,10,24,True,3,4,6,4.771569073458402e-23,95.07000732421875,101.7300033569336
W_N_0128,11,0,True,1,0,2,1.0,114.28500366210938,130.13999938964844
W_N_0128,11,0,True,2,2,4,1.4517197097828967e-16,101.54499816894531,108.91000366210938
W_N_0128,11,0,True,3,4,6,1.3628462982536027e-20,102.59500122070312,109.97000122070312
W_N_0128,11,2,True,1,0,2,1.0,95.22000122070312,97.3499984741211
W_N_0128,11,2,True,2,2,4,7.794052946444308e-13,109.77999877929688,110.16999816894531
W_N_0128,11,2,True,3,4,6,3.4574150315638365e-21,98.59500122070312,103.04000091552734
W_N_0128,11,9,True,1,0,2,1.0,91.5050048828125,103.02999877929688
W_N_0128,11,9,True,2,2,4,3.805643300491823e-11,103.41500091552734,105.31999969482422
W_N_0128,11,9,True,3,4,6,5.007018355734026e-21,87.23500061035156,87.2699966430664
W_N_0128,11,18,True,1,0,2,1.0,114.51499938964844,120.86000061035156
W_N_0128,11,18,True,2,2,4,2.6862220554071644e-16,106.4949951171875,109.5
W_N_0128,11,18,True,3,4,6,6.876461383310661e-23,98.93499755859375,102.12999725341797
W_N_0128,11,19,True,1,0,2,1.0,97.29000091552734,100.66999816894531
W_N_0128,11,19,True,2,2,4,3.363380131045715e-14,108.64999389648438,122.94999694824219
W_N_0128,11,19,True,3,4,6,5.192551574396689e-21,114.5199966430664,124.2699966430664
W_N_0128,11,22,True,1,0,2,1.0,71.40499877929688,79.02999877929688
W_N_0128,11,22,True,2,2,4,1.4222067967750718e-10,91.60499572753906,94.04000091552734
W_N_0128,11,22,True,3,4,6,5.963393190078542e-17,102.71499633789062,104.19000244140625
W_N_0128,12,1,True,1,0,2,1.0,117.9749984741211,118.45999908447266
W_N_0128,12,1,True,2,2,4,3.499952380327835e-17,116.28999328613281,129.55999755859375
W_N_0128,12,1,True,3,1998,2000,5.2138436244262004e-23,106.02499389648438,108.80999755859375
W_N_0128,12,24,True,1,0,2,1.0,112.41500091552734,117.44000244140625
W_N_0128,12,24,True,2,2,4,4.060558158617888e-17,102.1300048828125,108.81999969482422
W_N_0128,12,24,True,3,4,6,9.042425032525723e-22,110.98500061035156,114.11000061035156
W_N_0128,13,8,True,1,0,2,1.0,117.13499450683594,124.0199966430664
W_N_0128,13,8,True,2,2,4,1.1276100260928731e-18,102.08500671386719,102.41000366210938
W_N_0128,13,8,True,3,4,6,2.8527533774676696e-26,100.58000183105469,104.44000244140625
W_N_0128,14,16,True,1,0,2,1.0,96.7699966430664,100.08999633789062
W_N_0128,14,16,True,2,2,4,1.1273505729197247e-13,94.42500305175781,97.2300033569336
W_N_0128,14,16,True,3,4,6,5.776125289660825e-18,113.58499908447266,114.29000091552734
W_N_0128,15,1,True,1,0,2,1.0,100.97000122070312,111.25
W_N_0128,15,1,True,2,2,4,2.7437104462351097e-16,91.15499877929688,98.51000213623047
W_N_0128,15,1,True,3,4,6,7.962614252052338e-21,86.40499877929688,95.47000122070312
W_N_0128,15,12,True,1,0,2,1.0,116.57499694824219,117.13999938964844
W_N_0128,15,12,True,2,2,4,2.135164919236178e-17,100.8699951171875,101.6500015258789
W_N_0128,15,12,True,3,4,6,1.5072103177768466e-20,110.28500366210938,113.47000122070312
W_N_0128,16,3,True,1,0,2,1.0,109.73500061035156,112.62000274658203
W_N_0128,16,3,True,2,2,4,1.7610474649955415e-18,89.70999908447266,92.05999755859375
W_N_0128,16,3,True,3,4,6,2.324125513001821e-26,83.3800048828125,83.80000305175781
W_N_0128,16,14,True,1,0,2,1.0,90.1300048828125,95.12000274658203
W_N_0128,16,14,True,2,2,4,1.118484211498627e-12,93.2550048828125,94.02999877929688
W_N_0128,16,14,True,3,4,6,8.64268992396129e-18,99.07499694824219,100.87000274658203
W_N_0128,17,17,True,1,0,2,1.0,83.05999755859375,90.02999877929688
W_N_0128,17,17,True,2,2,4,1.6088687326831774e-10,98.30000305175781,99.12000274658203
W_N_0128,17,17,True,3,4,6,4.8121089860207026e-17,105.55500030517578,110.66999816894531
W_N_0128,17,22,True,1,0,2,1.0,114.05500030517578,120.76000213623047
W_N_0128,17,22,True,2,2,4,2.697050563068762e-19,96.77000427246094,100.33000183105469
W_N_0128,17,22,True,3,4,6,1.7263349219461574e-24,90.83999633789062,96.69000244140625
W_N_0128,18,2,True,1,0,2,1.0,83.21499633789062,94.38999938964844
W_N_0128,18,2,True,2,2,4,3.7779810746832454e-14,94.70500183105469,101.36000061035156
W_N_0128,18,2,True,3,4,6,1.2017097132255012e-17,116.15499877929688,117.36000061035156
W_N_0128,18,11,True,1,0,2,1.0,99.80500030517578,104.13999938964844
W_N_0128,18,11,True,2,2,4,6.873431077775161e-12,98.08500671386719,99.91000366210938
W_N_0128,18,11,True,3,4,6,2.7104689835680205e-19,101.83499908447266,108.12999725341797
W_N_0128,18,16,True,1,0,2,1.0,111.33499908447266,119.18000030517578
W_N_0128,18,16,True,2,2,4,8.842356930888933e-16,107.83499908447266,107.94999694824219
W_N_0128,18,16,True,3,4,6,1.3560203416387105e-22,87.69499969482422,89.36000061035156
W_N_0128,20,16,True,1,0,2,1.0,107.63999938964844,111.44000244140625
W_N_0128,20,16,True,2,2,4,5.925094727717337e-17,97.69000244140625,107.98999786376953
W_N_0128,20,16,True,3,1998,2000,2.0252080893093002e-24,100.80999755859375,118.76000213623047
W_N_0128,21,11,True,1,0,2,1.0,95.29499816894531,107.44999694824219
W_N_0128,21,11,True,2,2,4,6.278499372624493e-16,93.2249984741211,94.95999908447266
W_N_0128,21,11,True,3,4,6,2.4519256011399344e-22,100.38499450683594,109.41999816894531
W_N_0128,21,19,True,1,0,2,1.0,108.41499328613281,116.58999633789062
W_N_0128,21,19,True,2,2,4,3.8475418131798445e-16,98.80000305175781,100.9000015258789
W_N_0128,21,19,True,3,1998,2000,8.590430003377438e-25,104.73500061035156,106.4000015258789
W_N_0128,22,9,True,1,0,2,1.0,99.88999938964844,100.37999725341797
W_N_0128,22,9,True,2,2,4,5.214946963844058e-12,105.76000213623047,108.30000305175781
W_N_0128,22,9,True,3,4,6,4.744656698712666e-21,103.71000671386719,106.30000305175781
W_N_0128,23,9,True,1,0,2,1.0,93.5050048828125,95.08000183105469
W_N_0128,23,9,True,2,2,4,4.93567284211207e-15,99.53999328613281,101.19999694824219
W_N_0128,23,9,True,3,4,6,1.8511524042173077e-19,108.85499572753906,115.05999755859375
W_N_0128,23,15,True,1,0,2,1.0,109.89999389648438,112.05999755859375
W_N_0128,23,15,True,2,2,4,8.764522311036083e-14,101.51000213623047,103.79000091552734
W_N_0128,23,15,True,3,4,6,1.2566005223467782e-20,93.875,96.38999938964844
W_N_0128,23,19,True,1,0,2,1.0,87.41000366210938,95.72000122070312
W_N_0128,23,19,True,2,2,4,5.7893925764496146e-11,102.15499877929688,109.7300033569336
W_N_0128,23,19,True,3,4,6,2.778190973761015e-17,97.7449951171875,101.73999786376953
W_N_0128,24,13,True,1,0,2,1.0,121.3800048828125,121.38999938964844
W_N_0128,24,13,True,2,2,4,4.744209100297221e-19,102.83999633789062,104.83000183105469
W_N_0128,24,13,True,3,4,6,2.5788746515888723e-23,98.7750015258789,100.62000274658203
W_N_0128,25,11,True,1,0,2,1.0,94.2300033569336,100.9800033569336
W_N_0128,25,11,True,2,2,4,9.170715944452346e-14,89.42500305175781,92.13999938964844
W_N_0128,25,11,True,3,4,6,2.497906055114796e-19,101.33000183105469,101.43000030517578
W_N_0126,1,26,True,1,0,2,1.0,92.72500610351562,94.69000244140625
W_N_0126,1,26,True,2,2,4,6.534047391690279e-13,98.91000366210938,99.87000274658203
W_N_0126,1,26,True,3,4,6,1.9880886649572522e-19,107.30500030517578,110.16999816894531
W_N_0126,3,19,True,1,0,2,1.0,113.39500427246094,122.93000030517578
W_N_0126,3,19,True,2,2,4,5.159750326110511e-15,105.51000213623047,111.16000366210938
W_N_0126,3,19,True,3,4,6,2.0010802657635271e-23,100.14500427246094,103.04000091552734
W_N_0126,3,23,True,1,0,2,1.0,92.40499877929688,96.70999908447266
W_N_0126,3,23,True,2,2,4,7.436132948889841e-16,84.24000549316406,89.81999969482422
W_N_0126,3,23,True,3,4,6,1.077091999762534e-22,93.74000549316406,112.2300033569336
W_N_0126,4,12,True,1,0,2,1.0,98.83499908447266,104.22000122070312
W_N_0126,4,12,True,2,2,4,6.733647385341601e-13,100.95999908447266,102.5
W_N_0126,4,12,True,3,4,6,3.936010101759654e-21,84.56500244140625,84.94999694824219
W_N_0126,6,27,True,1,0,2,1.0,99.13999938964844,107.29000091552734
W_N_0126,6,27,True,2,2,4,1.7641170439058364e-14,91.33499908447266,92.86000061035156
W_N_0126,6,27,True,3,4,6,1.650282978309131e-21,85.24500274658203,88.69000244140625
W_N_0126,8,13,True,1,0,2,1.0,89.07499694824219,89.19999694824219
W_N_0126,8,13,True,2,2,4,3.058265649730739e-14,80.56999969482422,82.61000061035156
W_N_0126,8,13,True,3,4,6,8.660086690296138e-17,92.41000366210938,99.12999725341797
W_N_0126,8,28,True,1,0,2,1.0,93.03500366210938,93.68000030517578
W_N_0126,8,28,True,2,2,4,8.469018130015382e-13,97.69000244140625,108.1500015258789
W_N_0126,8,28,True,3,4,6,6.282103941390663e-20,106.98999786376953,110.48999786376953
W_N_0126,8,31,True,1,0,2,1.0,87.51499938964844,91.70999908447266
W_N_0126,8,31,True,2,2,4,7.49949249565212e-15,85.65499877929688,89.45999908447266
W_N_0126,8,31,True,3,4,6,1.6600000281001241e-21,91.41999816894531,97.45999908447266
W_N_0126,9,29,True,1,0,2,1.0,90.42500305175781,102.19999694824219
W_N_0126,9,29,True,2,2,4,8.949439279926086e-12,113.43499755859375,115.95999908447266
W_N_0126,9,29,True,3,4,6,3.951613038402006e-20,125.58999633789062,130.22000122070312
W_N_0126,9,34,True,1,0,2,1.0,84.09500122070312,85.9000015258789
W_N_0126,9,34,True,2,2,4,1.7357421923380745e-12,88.08999633789062,92.01000213623047
W_N_0126,9,34,True,3,4,6,5.572056937411849e-18,97.8550033569336,100.2300033569336
W_N_0126,10,8,True,1,0,2,1.0,102.02999877929688,102.80000305175781
W_N_0126,10,8,True,2,2,4,2.408992601753146e-13,100.72999572753906,104.62999725341797
W_N_0126,10,8,True,3,4,6,2.0735719651509256e-19,109.54000091552734,111.87000274658203
W_N_0126,11,5,True,1,0,2,1.0,100.39500427246094,105.69000244140625
W_N_0126,11,5,True,2,2,4,2.6447667298389044e-13,110.20500183105469,128.27000427246094
W_N_0126,11,5,True,3,4,6,1.0499525088067406e-21,84.52000427246094,87.95999908447266
W_N_0126,11,23,True,1,0,2,1.0,91.7550048828125,94.94000244140625
W_N_0126,11,23,True,2,2,4,5.248485673847725e-12,93.92500305175781,96.98999786376953
W_N_0126,11,23,True,3,4,6,1.2289813332786734e-20,84.625,87.83999633789062
